scene,frame_id,sequence_index,window_index,window_start,window_stop,boundary_distance,global_local_token_cosine,global_local_pose_translation,global_local_pose_rotation_deg
scene0691_00,819,347,6,300,400,47,0.20708461927757282,0.012358538534975948,2.4057298556632642
scene0691_00,821,348,6,300,400,48,0.20594154870912806,0.005332603185927496,2.769178557376676
scene0691_00,823,349,6,300,400,49,0.19985247877506018,0.010413821283912626,2.60831119790113
scene0691_00,826,350,6,300,400,49,0.2011682291320861,0.0015516123434437899,2.68846420798519
scene0691_00,828,351,6,300,400,48,0.19897637662404533,0.009838762415233019,2.5367344413008825
scene0691_00,830,352,6,300,400,47,0.1965010900249864,0.008237858585564552,2.854095897639931
scene0691_00,833,353,6,300,400,46,0.19338198040023924,0.01582857166155049,2.992337649590245
scene0691_00,835,354,6,300,400,45,0.18985234701403986,0.020900399716353588,2.345640979388973
scene0691_00,838,355,6,300,400,44,0.18582424280726262,0.01765879297408263,2.285307193221875
scene0691_00,840,356,6,300,400,43,0.18691295336108893,0.014126980483320685,2.679511252440384
scene0691_00,842,357,6,300,400,42,0.18079174416656407,0.014407275222349886,2.8913912893276184
scene0691_00,845,358,6,300,400,41,0.17526276904818228,0.01553171954127532,2.9659325622218833
scene0691_00,847,359,6,300,400,40,0.1744642912891602,0.014530536871464073,2.787631842219669
scene0691_00,849,360,6,300,400,39,0.1736243862115715,0.003105393042415163,3.037083120031013
scene0691_00,852,361,6,300,400,38,0.1657281149758103,0.0008025932888317694,3.3974288495068645
scene0691_00,854,362,6,300,400,37,0.16255521455881505,0.001915583925354108,3.382882072257809
scene0691_00,856,363,6,300,400,36,0.16071929104129068,0.006351730515676004,3.6115420905989404
scene0691_00,859,364,6,300,400,35,0.15552662613997026,0.015388872578001915,3.555443687751896
scene0691_00,861,365,6,300,400,34,0.152080286860923,0.015557972674128765,3.789068274485567
scene0691_00,864,366,6,300,400,33,0.15724337996373172,0.009574063018697612,3.569972279317658
scene0691_00,866,367,6,300,400,32,0.1515049948300391,0.014017548699147142,3.808226090763114
scene0691_00,868,368,6,300,400,31,0.1522177011386563,0.010692062600638678,3.0591538889950436
scene0691_00,871,369,6,300,400,30,0.15105555883935573,0.02461708263152317,3.158712471551013
scene0691_00,873,370,6,300,400,29,0.15152155173529724,0.021158245905024825,3.0636651619407718
scene0691_00,875,371,6,300,400,28,0.1589414234174985,0.00579049794081283,3.202224397745744
scene0691_00,878,372,6,300,400,27,0.1523618287284808,0.012324746876513231,3.4483340933731474
scene0691_00,880,373,6,300,400,26,0.1517608718443051,0.01712684239454691,4.016366631953235
scene0691_00,882,374,6,300,400,25,0.1543164924233027,0.011779645507598259,3.7524497566148356
scene0691_00,885,375,6,300,400,24,0.15446614701877592,0.006677438404741184,4.055961550074052
scene0691_00,887,376,6,300,400,23,0.15711265971406485,0.010847875308711842,4.4711070331362395
scene0691_00,889,377,6,300,400,22,0.15778776909201286,0.007978350421163844,3.9354974910249734
scene0691_00,892,378,6,300,400,21,0.15889378576081303,0.014992927676151204,4.89788639039952
scene0691_00,894,379,6,300,400,20,0.1568602130109812,0.012428251014705757,5.228610966685844
scene0691_00,897,380,6,300,400,19,0.15957698820286859,0.010502596413453923,5.116228086649507
scene0691_00,899,381,6,300,400,18,0.16049224978159116,0.017000760221701074,5.4081743139336265
scene0691_00,901,382,6,300,400,17,0.16573752291027943,0.02503291106932652,4.8281596372407565
scene0691_00,904,383,6,300,400,16,0.16582902460556603,0.031231199734593772,4.253008884757982
scene0691_00,906,384,6,300,400,15,0.17079315155113495,0.028089146109373738,3.482206803482101
scene0691_00,908,385,6,300,400,14,0.175871596527441,0.024335055035564393,4.992962569838498
scene0691_00,911,386,6,300,400,13,0.1710329942423765,0.0251015395376828,5.726472914366487
scene0691_00,913,387,6,300,400,12,0.1694598783490877,0.022177139465980936,5.798620582900873
scene0691_00,915,388,6,300,400,11,0.1759003872907957,0.011432516220915501,4.317596200750848
scene0691_00,918,389,6,300,400,10,0.17195266248061714,0.03252162461135547,4.932890117589821
scene0691_00,920,390,6,300,400,9,0.17496542938980508,0.051137247138371006,6.248777941578819
scene0691_00,923,391,6,300,400,8,0.1816902121267958,0.03808640711568724,4.125849764984035
scene0691_00,925,392,6,300,400,7,0.17910619227528635,0.025468735342807802,5.1477447281778685
scene0691_00,927,393,6,300,400,6,0.1818081434114751,0.024744638491976233,4.6339436134155205
scene0691_00,930,394,6,300,400,5,0.19283814635923535,0.009687876924556242,3.716085102821435
scene0691_00,932,395,6,300,400,4,0.19257654232276178,0.01566354358751342,4.782466292385231
scene0691_00,934,396,6,300,400,3,0.20310544329360758,0.01857344431273641,4.601596137720693
scene0691_00,937,397,6,300,400,2,0.2037490714503435,0.04757622937696306,3.099593322524063
scene0691_00,939,398,6,300,400,1,0.22145152329635542,0.01567074825875847,3.619480816251699
scene0691_00,941,399,6,300,400,0,0.22809433289131287,0.016546766319112453,4.499507818094993
scene0691_00,826,350,7,350,450,0,0.2353187834496051,0.017094076299367298,4.3026743952909685
scene0691_00,828,351,7,350,450,1,0.23243978633808138,0.021693888242842952,4.348489124002716
scene0691_00,830,352,7,350,450,2,0.23054389860090985,0.020479294176231372,4.743071865286998
scene0691_00,833,353,7,350,450,3,0.2229877727799484,0.02754199104264557,5.108639873892879
scene0691_00,835,354,7,350,450,4,0.2203175940687746,0.03372417076703134,4.58501550317387
scene0691_00,838,355,7,350,450,5,0.22106094660383535,0.034187565246780224,4.337248625376826
scene0691_00,840,356,7,350,450,6,0.21968732337763486,0.028355235244294574,5.081444268491691
scene0691_00,842,357,7,350,450,7,0.2162745062943513,0.03050645647654197,5.132163953349519
scene0691_00,845,358,7,350,450,8,0.216220584155968,0.03326662168702758,4.984183519697739
scene0691_00,847,359,7,350,450,9,0.21392393221022798,0.03205592619536506,4.95243272079164
scene0691_00,849,360,7,350,450,10,0.21607453469333715,0.020702631736467955,5.323104833879672
scene0691_00,852,361,7,350,450,11,0.21484935755693502,0.019413821067347396,5.372609799651414
scene0691_00,854,362,7,350,450,12,0.21503835474242416,0.019139365433278474,5.361239591527394
scene0691_00,856,363,7,350,450,13,0.21157428149078306,0.02499676489352465,5.605976969956839
scene0691_00,859,364,7,350,450,14,0.20701913803543692,0.03277835430064766,5.382184626297639
scene0691_00,861,365,7,350,450,15,0.2071975013718781,0.03260866406629746,5.263363441199336
scene0691_00,864,366,7,350,450,16,0.208964159169021,0.027006046515910077,5.369333117609152
scene0691_00,866,367,7,350,450,17,0.20678659415680123,0.03208583101859479,5.383148120133665
scene0691_00,868,368,7,350,450,18,0.2062727547421792,0.029330466384705097,4.698679945984576
scene0691_00,871,369,7,350,450,19,0.20518181779951283,0.04220520374154285,4.374404384070592
scene0691_00,873,370,7,350,450,20,0.20507066085515813,0.037578189045509726,4.592845607266797
scene0691_00,875,371,7,350,450,21,0.2148217707362865,0.02233786435003409,4.776820014450373
scene0691_00,878,372,7,350,450,22,0.20949891647604624,0.030653787814645988,4.760139002828789
scene0691_00,880,373,7,350,450,23,0.20903499547226123,0.034156738106756256,5.238467673316225
scene0691_00,882,374,7,350,450,24,0.2109498620381136,0.025846062526024047,5.273253527861269
scene0691_00,885,375,7,350,450,25,0.21423300470198947,0.020846575107076267,5.539214890775255
scene0691_00,887,376,7,350,450,26,0.21806878519492745,0.005570182416678067,5.80004287785383
scene0691_00,889,377,7,350,450,27,0.21274568397357718,0.013984166249315637,5.614767562558652
scene0691_00,892,378,7,350,450,28,0.2189307207044563,0.0070214620682000324,6.161064262549061
scene0691_00,894,379,7,350,450,29,0.2164287674882477,0.004433844081094533,6.671904702689543
scene0691_00,897,380,7,350,450,30,0.21727097934794082,0.007932111908061514,6.490920411656296
scene0691_00,899,381,7,350,450,31,0.2204357091709681,0.004964982530747506,6.840494650608218
scene0691_00,901,382,7,350,450,32,0.22038477911213972,0.009644406524641632,6.570736200716297
scene0691_00,904,383,7,350,450,33,0.20763791786659713,0.016048270650055912,6.141779289826202
scene0691_00,906,384,7,350,450,34,0.20641168460805182,0.016081530721687946,5.5801691565303
scene0691_00,908,385,7,350,450,35,0.2156512023650775,0.013028450133619484,6.647986100408215
scene0691_00,911,386,7,350,450,36,0.21210257410701616,0.024985408776304587,7.239159586986399
scene0691_00,913,387,7,350,450,37,0.2073254669737975,0.027056350345952142,7.117768441592416
scene0691_00,915,388,7,350,450,38,0.20243252446033944,0.01147018382087114,6.086188293820721
scene0691_00,918,389,7,350,450,39,0.19881857236901956,0.039319180139882504,6.456738003079978
scene0691_00,920,390,7,350,450,40,0.20409469605086372,0.055958341311509945,7.538857358444934
scene0691_00,923,391,7,350,450,41,0.1924748075430751,0.0403823166572375,5.772672994837186
scene0691_00,925,392,7,350,450,42,0.19203864664267534,0.033764220687151514,6.4617210275132955
scene0691_00,927,393,7,350,450,43,0.18813511900553337,0.03238960747636511,6.099284854775094
scene0691_00,930,394,7,350,450,44,0.19108049543816652,0.02003022867574566,5.765935155581865
scene0691_00,932,395,7,350,450,45,0.19578274888196223,0.030090419528696795,6.615403528719018
scene0691_00,934,396,7,350,450,46,0.20179501656009435,0.031194130078312135,6.532857024601838
scene0691_00,937,397,7,350,450,47,0.1867331885226451,0.06376535912529817,5.738507055873237
scene0691_00,939,398,7,350,450,48,0.19575999057469096,0.018873415459272756,5.961946905108358
scene0691_00,941,399,7,350,450,49,0.20621718364521446,0.034268540482958305,6.501680837857593
scene0691_00,944,400,7,350,450,49,0.22095773387622952,0.029322429297479614,7.27094741726111
scene0691_00,946,401,7,350,450,48,0.227535623405132,0.04109613833499018,7.67704938713025
scene0691_00,949,402,7,350,450,47,0.21834947960185613,0.02695315867506284,6.499812537909309
scene0691_00,951,403,7,350,450,46,0.2207777899751837,0.02553383920188432,6.498632521902001
scene0691_00,953,404,7,350,450,45,0.22751332789800816,0.023999503437291493,4.715807548987203
scene0691_00,956,405,7,350,450,44,0.22279813082857058,0.03292031035748159,5.876025432106272
scene0691_00,958,406,7,350,450,43,0.233341240342406,0.04331304394218937,6.78482229300507
scene0691_00,960,407,7,350,450,42,0.23320792022546422,0.045242342836036224,7.851717569019224
scene0691_00,963,408,7,350,450,41,0.21916004202746842,0.007775104614509226,4.950382245241526
scene0691_00,965,409,7,350,450,40,0.21811901138156142,0.008531251897634633,4.765908750983146
scene0691_00,967,410,7,350,450,39,0.235602066760789,0.03486742443877564,5.654541302312202
scene0691_00,970,411,7,350,450,38,0.2300609726063929,0.022607320659392076,4.713591253852177
scene0691_00,972,412,7,350,450,37,0.2199749519117582,0.009623559401637229,3.94584702141034
scene0691_00,974,413,7,350,450,36,0.21126782597401927,0.01809197632412069,3.853425919276043
scene0691_00,977,414,7,350,450,35,0.21324447101120736,0.011808801605468414,4.032114802949875
scene0691_00,979,415,7,350,450,34,0.2364697709648318,0.02301852650918935,5.331819590791634
scene0691_00,982,416,7,350,450,33,0.23467527324370552,0.014776613299854162,6.745552087467153
scene0691_00,984,417,7,350,450,32,0.2383937862793667,0.004159690855025312,6.523762251052257
scene0691_00,986,418,7,350,450,31,0.24712530288576706,0.02468553744240043,7.656425489487437
scene0691_00,989,419,7,350,450,30,0.27304453941190787,0.03371767607904907,7.730856766558549
scene0691_00,991,420,7,350,450,29,0.2533351399727969,0.04138823543508437,6.09860684513354
scene0691_00,993,421,7,350,450,28,0.4696321118851766,0.08709376534600481,8.804055758227864
scene0691_00,996,422,7,350,450,27,0.48236343270357285,0.0899360255361725,9.782420727424082
scene0691_00,998,423,7,350,450,26,0.42183373649538236,0.06463086970805333,8.90056053515921
scene0691_00,1000,424,7,350,450,25,0.2606286456570316,0.04615031008643977,8.413610403624192
scene0691_00,1003,425,7,350,450,24,0.2448502690389298,0.04939022603315126,8.052058419222348
scene0691_00,1005,426,7,350,450,23,0.25351929643980387,0.03771056964310585,7.398440954008271
scene0691_00,1008,427,7,350,450,22,0.24281778641383345,0.029792527329803063,5.954849154062502
scene0691_00,1010,428,7,350,450,21,0.24308283622911397,0.017246188553076833,4.774966343154348
scene0691_00,1012,429,7,350,450,20,0.23639853534686384,0.020299618108028113,4.400864798995116
scene0691_00,1015,430,7,350,450,19,0.23862684390584787,0.05432547491294919,6.080732241725719
scene0691_00,1017,431,7,350,450,18,0.23461302810759121,0.025976696790168518,5.47039695020325
scene0691_00,1019,432,7,350,450,17,0.24962740584685406,0.02060108732872034,4.929755258484492
scene0691_00,1022,433,7,350,450,16,0.23751537879716456,0.0157283512506913,5.056320244559502
scene0691_00,1024,434,7,350,450,15,0.22794692818737494,0.00412386705325012,4.7926547721077375
scene0691_00,1026,435,7,350,450,14,0.23640488696441975,0.021505313066412853,5.606832786069884
scene0691_00,1029,436,7,350,450,13,0.23554614784271322,0.03232468518112902,5.915822017362491
scene0691_00,1031,437,7,350,450,12,0.2339162802524759,0.03413205260360155,5.925541495006433
scene0691_00,1033,438,7,350,450,11,0.23503793641466386,0.030002575119764164,5.4640531109728805
scene0691_00,1036,439,7,350,450,10,0.2357110338545847,0.03922146092651027,5.659119519061101
scene0691_00,1038,440,7,350,450,9,0.22292791888293928,0.030613069840671445,5.401841953027924
scene0691_00,1041,441,7,350,450,8,0.2359609049900817,0.030251795972285046,6.065110680221035
scene0691_00,1043,442,7,350,450,7,0.2351166683208712,0.03770739058021494,5.61935957776385
scene0691_00,1045,443,7,350,450,6,0.24614256905483,0.032782711479348935,6.455459868847719
scene0691_00,1048,444,7,350,450,5,0.24656006579501444,0.036415825032310195,5.827355550832254
scene0691_00,1050,445,7,350,450,4,0.24158345423974803,0.02923460708209207,5.634536335767366
scene0691_00,1052,446,7,350,450,3,0.23732199809796195,0.0247529970964658,5.782457440615306
scene0691_00,1055,447,7,350,450,2,0.23661974459634916,0.029133338124670893,6.086245300126972
scene0691_00,1057,448,7,350,450,1,0.248782039756836,0.031511233062600674,5.995831844177058
scene0691_00,1059,449,7,350,450,0,0.2405506720459153,0.021246129630457418,5.7384331945905345
scene0691_00,944,400,8,400,500,0,0.5267351370273055,0.02593527665657458,4.970495692643311
scene0691_00,946,401,8,400,500,1,0.5215922112386705,0.03425895532387737,5.050258013662053
scene0691_00,949,402,8,400,500,2,0.5129372856579311,0.026888463273082346,4.116102169364568
scene0691_00,951,403,8,400,500,3,0.5132832887841522,0.023348415164718615,4.31906469582337
scene0691_00,953,404,8,400,500,4,0.4968603159493018,0.023239511169725318,3.370234145448864
scene0691_00,956,405,8,400,500,5,0.5064787241185089,0.032881843856517656,3.3342790409253884
scene0691_00,958,406,8,400,500,6,0.5111319362095406,0.04486929739412961,4.422044064596482
scene0691_00,960,407,8,400,500,7,0.5182822170215151,0.04060522630055778,4.9141515323278915
scene0691_00,963,408,8,400,500,8,0.489936928722045,0.015720673848736235,3.734203597076362
scene0691_00,965,409,8,400,500,9,0.4882710298567565,0.01573752687053272,4.048576089429215
scene0691_00,967,410,8,400,500,10,0.5029144214905619,0.03759797068115794,3.6608085538360746
scene0691_00,970,411,8,400,500,11,0.4968641435455228,0.026415523153363218,3.558183946756998
scene0691_00,972,412,8,400,500,12,0.49629758558483317,0.020666049102026882,2.9550374780683537
scene0691_00,974,413,8,400,500,13,0.508829497421178,0.017304628049638886,2.8783614340306625
scene0691_00,977,414,8,400,500,14,0.5092798534767663,0.017249347429775522,2.805112862632953
scene0691_00,979,415,8,400,500,15,0.5315104170301134,0.0181961061299499,3.4008776562251635
scene0691_00,982,416,8,400,500,16,0.5358115609250913,0.0298328691786435,4.557453546217308
scene0691_00,984,417,8,400,500,17,0.5486374666006532,0.020886628926487766,4.269259674430118
scene0691_00,986,418,8,400,500,18,0.5686807324946415,0.037735803222836733,5.423829583250267
scene0691_00,989,419,8,400,500,19,0.5943074046466409,0.041467343825135936,5.167318556939752
scene0691_00,991,420,8,400,500,20,0.5687214237937389,0.05622581576105349,3.8624538892485236
scene0691_00,993,421,8,400,500,21,0.6917162193196517,0.09979320835798307,6.474404820701924
scene0691_00,996,422,8,400,500,22,0.7103196625008246,0.10437569600612304,6.988187048235918
scene0691_00,998,423,8,400,500,23,0.6997037542380642,0.07021453505698069,5.115115978034261
scene0691_00,1000,424,8,400,500,24,0.6975075103708721,0.05370487296515383,4.003786360283778
scene0691_00,1003,425,8,400,500,25,0.6803085776216382,0.04750320503934144,2.755749156861411
scene0691_00,1005,426,8,400,500,26,0.6700230296168315,0.0250479311235431,2.073016615866832
scene0691_00,1008,427,8,400,500,27,0.6640937026000803,0.010974134623707813,3.2935411634270766
scene0691_00,1010,428,8,400,500,28,0.6674056363387455,0.008640347036059167,3.4904699900484206
scene0691_00,1012,429,8,400,500,29,0.6729869206570933,0.005812241331999235,4.141406373965141
scene0691_00,1015,430,8,400,500,30,0.6630205625904284,0.014501869406043321,6.02317598578682
scene0691_00,1017,431,8,400,500,31,0.6618917750327323,0.010956031855921658,5.700124104653539
scene0691_00,1019,432,8,400,500,32,0.6695786651523838,0.02964818151593986,3.880604152365136
scene0691_00,1022,433,8,400,500,33,0.6700326818561796,0.02271403534806774,6.422739720548517
scene0691_00,1024,434,8,400,500,34,0.674596074667924,0.017438216839267676,5.91501528351417
scene0691_00,1026,435,8,400,500,35,0.676126085505836,0.021880675144497135,5.2646641805967045
scene0691_00,1029,436,8,400,500,36,0.6803078670499589,0.01592084801738469,6.048514306241202
scene0691_00,1031,437,8,400,500,37,0.6852827751250887,0.022783551548001626,5.016409036354739
scene0691_00,1033,438,8,400,500,38,0.6790947845978564,0.01734634821749708,5.545955528810589
scene0691_00,1036,439,8,400,500,39,0.6846929293989668,0.01483129541337065,5.814164628269411
scene0691_00,1038,440,8,400,500,40,0.6872797837785936,0.01445483668364899,6.010845374491639
scene0691_00,1041,441,8,400,500,41,0.6826492706012379,0.021848935989171737,4.939456541571016
scene0691_00,1043,442,8,400,500,42,0.6887183251478275,0.010983421751678152,5.756795032368137
scene0691_00,1045,443,8,400,500,43,0.6813446382585386,0.02750721877229626,4.814169542083881
scene0691_00,1048,444,8,400,500,44,0.684382376135671,0.02146192159231907,5.503731568077045
scene0691_00,1050,445,8,400,500,45,0.6940322858095815,0.01569483564105361,5.870257052968756
scene0691_00,1052,446,8,400,500,46,0.6893142682630665,0.017124737156038145,5.99021694989002
scene0691_00,1055,447,8,400,500,47,0.6820829436524225,0.014685050340566221,6.574973042725645
scene0691_00,1057,448,8,400,500,48,0.6816074774616114,0.018084393979140547,6.168494217827284
scene0691_00,1059,449,8,400,500,49,0.6750313119735997,0.020659748896784316,6.178218485005416
scene0691_00,1062,450,8,400,500,49,0.6670996762222069,0.022088750140607384,7.10960538613466
scene0691_00,1064,451,8,400,500,48,0.6662749355635261,0.026981208403299227,6.020490425898281
scene0691_00,1067,452,8,400,500,47,0.6614062135775349,0.018939369785676913,7.219404903860871
scene0691_00,1069,453,8,400,500,46,0.658255092395789,0.025580862403093357,6.230343928124381
scene0691_00,1071,454,8,400,500,45,0.6544213581428014,0.021752672106048813,7.078465769489175
scene0691_00,1074,455,8,400,500,44,0.6454306798147589,0.022758050166468587,8.387464858440598
scene0691_00,1076,456,8,400,500,43,0.6404486381343957,0.01878690170926919,8.82572734885489
scene0691_00,1078,457,8,400,500,42,0.6475819490501828,0.020223174343187007,8.414281651501907
scene0691_00,1081,458,8,400,500,41,0.6518778669558294,0.021014978307669352,8.554604033915329
scene0691_00,1083,459,8,400,500,40,0.6529818189913317,0.01849617573988348,7.696207484793279
scene0691_00,1085,460,8,400,500,39,0.651591731223814,0.03298958389642353,8.575088629195372
scene0691_00,1088,461,8,400,500,38,0.6633602725699377,0.017063510287742414,8.344881635278485
scene0691_00,1090,462,8,400,500,37,0.6741950041328515,0.022795413901763963,8.30643964374109
scene0691_00,1093,463,8,400,500,36,0.6725542373303866,0.021139534850487637,9.43033288919441
scene0691_00,1095,464,8,400,500,35,0.6713532961873807,0.022833996623017327,10.322240189481407
scene0691_00,1097,465,8,400,500,34,0.6813774862083225,0.02015564259679838,10.470078370925036
scene0691_00,1100,466,8,400,500,33,0.6783459315196824,0.0247955780240701,9.73272258848529
scene0691_00,1102,467,8,400,500,32,0.6808140813749888,0.01775934391010436,9.763994832181416
scene0691_00,1104,468,8,400,500,31,0.6872305156891136,0.02018891137181172,9.626691409301154
scene0691_00,1107,469,8,400,500,30,0.6866212099322332,0.00887198623490788,10.236271849472047
scene0691_00,1109,470,8,400,500,29,0.6858174488971305,0.00556256357384185,9.626246796688394
scene0691_00,1111,471,8,400,500,28,0.6822106360724935,0.008146642890744219,9.966060664255094
scene0691_00,1114,472,8,400,500,27,0.678977901241157,0.004032000439512495,9.824542830757254
scene0691_00,1116,473,8,400,500,26,0.6856391380373599,0.015112107690919514,8.432826365061414
scene0691_00,1118,474,8,400,500,25,0.6814676785495342,0.005459404446870261,9.187112618680562
scene0691_00,1121,475,8,400,500,24,0.6792711573406383,0.015783936590212034,9.61347555453342
scene0691_00,1123,476,8,400,500,23,0.6843116177681997,0.007833954646198604,9.173451992562027
scene0691_00,1126,477,8,400,500,22,0.6900290456982457,0.014887884922385936,10.082689533467411
scene0691_00,1128,478,8,400,500,21,0.6857919281545399,0.026798573004480894,10.879697335352452
scene0691_00,1130,479,8,400,500,20,0.6940039064388743,0.019427370069752804,9.440586096325413
scene0691_00,1133,480,8,400,500,19,0.6936072241944631,0.04043216823806734,11.102391316929939
scene0691_00,1135,481,8,400,500,18,0.6831739188405909,0.05357576910052802,10.688454030102479
scene0691_00,1137,482,8,400,500,17,0.6839540764267764,0.05336163209783827,11.098914685771163
scene0691_00,1140,483,8,400,500,16,0.6896862612562147,0.05740445044199992,9.974605274583029
scene0691_00,1142,484,8,400,500,15,0.6873216691748678,0.04483747073153259,9.884488370121034
scene0691_00,1144,485,8,400,500,14,0.6964946593649405,0.038967366736640766,7.348524809795039
scene0691_00,1147,486,8,400,500,13,0.6965485337923162,0.018149876116602355,7.3699467981824425
scene0691_00,1149,487,8,400,500,12,0.6928829163870555,0.025546392526872425,6.084920691926913
scene0691_00,1152,488,8,400,500,11,0.6888863681919222,0.011573520895826979,6.211759448845634
scene0691_00,1154,489,8,400,500,10,0.6871160755224438,0.02235638922520415,7.291102173627906
scene0691_00,1156,490,8,400,500,9,0.6904500882568745,0.01627242544818946,5.780515280230443
scene0691_00,1159,491,8,400,500,8,0.693558164873343,0.017565962379924197,6.123982725271369
scene0691_00,1161,492,8,400,500,7,0.6856709605677804,0.015810800021071977,6.346127996074483
scene0691_00,1163,493,8,400,500,6,0.6828660960795054,0.007042000017829338,5.946039154559097
scene0691_00,1166,494,8,400,500,5,0.6847432983221706,0.016523689152383187,6.11335315988816
scene0691_00,1168,495,8,400,500,4,0.6885378762205017,0.01356645093588039,5.447613575823777
scene0691_00,1170,496,8,400,500,3,0.6847960730252133,0.015738564198273044,5.661631469533476
scene0691_00,1173,497,8,400,500,2,0.6882102305055889,0.020813817338078553,5.881832854779039
scene0691_00,1175,498,8,400,500,1,0.6859586209742399,0.028676942780472586,5.754634486273091
scene0691_00,1178,499,8,400,500,0,0.6801978395178278,0.023300263565064344,6.486980679928133
scene0013_02,0,0,0,0,100,0,0.007122845300277181,0.0014783343090063283,1.9210831664819235
scene0013_02,2,1,0,0,100,1,0.007007189193812158,0.0017504349697025573,1.7657478360391943
scene0013_02,4,2,0,0,100,2,0.006925418347259571,0.001547559385510194,1.7959877926063395
scene0013_02,6,3,0,0,100,3,0.006607310246083298,0.0017421394791908228,1.7767502256836651
scene0013_02,8,4,0,0,100,4,0.0064243845803103605,0.0017152547042426339,1.7653335401776507
scene0013_02,11,5,0,0,100,5,0.0064208214386692886,0.0023578625856669256,1.8224585283469426
scene0013_02,13,6,0,0,100,6,0.006297301774623509,0.0031455833185383185,1.7792347509651318
scene0013_02,15,7,0,0,100,7,0.006459054272324072,0.0016456062385894997,1.8230678619607958
scene0013_02,17,8,0,0,100,8,0.0066221832058879215,0.002071661830778247,1.751426661726853
scene0013_02,19,9,0,0,100,9,0.0067370030249368495,0.0007524642524736135,1.7962065782955363
scene0013_02,22,10,0,0,100,10,0.00650656968883967,0.0008803770299025053,1.7755475001191783
scene0013_02,24,11,0,0,100,11,0.00644435405208621,0.0011210075095843975,1.7481710976033127
scene0013_02,26,12,0,0,100,12,0.006520879660522727,0.0012881935157983183,1.7115242455930388
scene0013_02,28,13,0,0,100,13,0.006416239911908983,0.0018508708137508283,1.7115967889789725
scene0013_02,31,14,0,0,100,14,0.006295482619234738,0.0016503499861846378,1.6864717723998435
scene0013_02,33,15,0,0,100,15,0.006049831238280845,0.002115841275779073,1.7086200398859783
scene0013_02,35,16,0,0,100,16,0.006097059258505122,0.0016444756848403698,1.6942210435839604
scene0013_02,37,17,0,0,100,17,0.006050897564736424,0.0020945343752963677,1.653422579663014
scene0013_02,39,18,0,0,100,18,0.006013568008734094,0.001902840733048102,1.72633773998167
scene0013_02,42,19,0,0,100,19,0.006169305453748164,0.0017030917800640163,1.747787067180977
scene0013_02,44,20,0,0,100,20,0.006261135561344111,0.0019397353098923467,1.771216353886518
scene0013_02,46,21,0,0,100,21,0.006224643743757086,0.0025205155600707694,1.7131628587175192
scene0013_02,48,22,0,0,100,22,0.0062324384873347904,0.0019437281177909127,1.7559715260952997
scene0013_02,50,23,0,0,100,23,0.006229982735870165,0.0015169200710495893,1.7475219822779138
scene0013_02,53,24,0,0,100,24,0.006160144245491717,0.0012045035118222493,1.73611256252256
scene0013_02,55,25,0,0,100,25,0.006510597298769127,0.0013087430521392892,1.760487441897634
scene0013_02,57,26,0,0,100,26,0.006299452669054739,0.00179033282426492,1.6917596847219922
scene0013_02,59,27,0,0,100,27,0.00606486128900563,0.0011575903082505989,1.7536056968065934
scene0013_02,62,28,0,0,100,28,0.006083175307263544,0.0030117394908133976,1.791506636183532
scene0013_02,64,29,0,0,100,29,0.005940476641944636,0.0031257354425967662,1.773544344525775
scene0013_02,66,30,0,0,100,30,0.005884254297784386,0.004492210464640753,1.782189359407693
scene0013_02,68,31,0,0,100,31,0.006697748684153071,0.003764721595579964,1.7757830008161235
scene0013_02,70,32,0,0,100,32,0.0060856844805111665,0.0017966636665138762,1.691715775053645
scene0013_02,73,33,0,0,100,33,0.005821899008277565,0.0025009660408553402,1.6640267092533332
scene0013_02,75,34,0,0,100,34,0.005985176843301687,0.005449266164269454,1.772574163212038
scene0013_02,77,35,0,0,100,35,0.00582516302050784,0.0016306906220023769,1.620529262856976
scene0013_02,79,36,0,0,100,36,0.00600366965934318,0.0032449858453285616,1.685717484757382
scene0013_02,81,37,0,0,100,37,0.005889468621438465,0.0014993303536962358,1.6559650354278246
scene0013_02,84,38,0,0,100,38,0.005870588134219479,0.001205831045319394,1.6583853442887373
scene0013_02,86,39,0,0,100,39,0.005772786778245109,0.0018346842887775896,1.6528736641802537
scene0013_02,88,40,0,0,100,40,0.005806427879704645,0.0020315311399803685,1.686843865709279
scene0013_02,90,41,0,0,100,41,0.006018725637295441,0.002757327226294326,1.6272988250524578
scene0013_02,93,42,0,0,100,42,0.006007942966574031,0.002546863441376204,1.6413323413762475
scene0013_02,95,43,0,0,100,43,0.005993450010537971,0.001994980302307782,1.5994972956905973
scene0013_02,97,44,0,0,100,44,0.006330885153211896,0.002173579511860334,1.5525968630012388
scene0013_02,99,45,0,0,100,45,0.0063267991609670116,0.0036451185472840346,1.5461460626198544
scene0013_02,101,46,0,0,100,46,0.0063251141835245495,0.0038833960558272676,1.5057791924381165
scene0013_02,104,47,0,0,100,47,0.006080714297620471,0.003568912796777391,1.4837087886327813
scene0013_02,106,48,0,0,100,48,0.0060173851407675505,0.004011159190458259,1.4685233828216597
scene0013_02,108,49,0,0,100,49,0.006129452816012848,0.003642838006850502,1.5386744367382583
scene0013_02,110,50,0,0,100,49,0.006136336533537734,0.006073006134731763,1.5650256052217255
scene0013_02,112,51,0,0,100,48,0.006313637382870052,0.004025380894408424,1.505753338909379
