scene,frame_count_actual,iteration,delta_norm_mean,delta_norm_p95,delta_norm_max,pose_ate_rmse_aligned,pose_ate_mean_aligned,pose_ate_max_aligned,pose_are_mean_deg_aligned,pose_are_max_deg_aligned,pose_rpe_rot_mean_deg,pose_rpe_trans_mean_aligned,pose_sim3_scale,frame_count_requested,inference_time_ms,peak_cuda_memory_mb
scene0056_00,25,16,7.103500684024766e-05,0.00012992181291338056,0.00014192168600857258,0.18056730221994957,0.1481464707327186,0.543431092642662,2.97094314140063,5.5064798742301555,2.491092298689758,0.1397910398257425,3.389066208209085,25,1400.779556017369,8261.50146484375
scene0056_00,50,1,1.9747897386550903,2.3292179107666016,2.3623404502868652,0.16754660187707188,0.14412456454627492,0.37693314482346885,3.1265171170103083,6.72882829915564,1.8805544135344994,0.08681150853662761,3.353384186431346,50,3951.6214933246374,10500.89208984375
scene0056_00,50,2,0.0032603763975203037,0.004760872106999159,0.013724440708756447,0.17208592533884182,0.1495466074763302,0.3812161113689844,3.133748531855831,6.896473171548499,1.8675435851517819,0.09014608275364797,3.3553462606447906,50,3951.6214933246374,10500.89208984375
scene0056_00,50,4,0.0002692783309612423,0.000570759002584964,0.0006263104733079672,0.1727753134801735,0.15042594117755448,0.38194983828816653,3.135675592592635,6.916971892140464,1.8658445840048636,0.09070676806488508,3.3556830445567893,50,3951.6214933246374,10500.89208984375
scene0056_00,50,8,0.00014617784472648054,0.00030643027275800705,0.0003763868589885533,0.17373818683477912,0.1515837317759869,0.3831031563019292,3.1403273550231314,6.945411976646711,1.8651146201077882,0.09148896251448375,3.3558966204561127,50,3951.6214933246374,10500.89208984375
scene0056_00,50,16,6.909966032253578e-05,0.0001315139525104314,0.00018884465680457652,0.17495865261844346,0.15293475317400226,0.3849040025912004,3.148576266234365,6.9738188500339815,1.8663775929683564,0.09242663060560431,3.35570930145056,50,3951.6214933246374,10500.89208984375
scene0056_00,100,1,1.9752615690231323,2.3356359004974365,2.3713865280151367,0.16523060598223316,0.1441937742067229,0.35224414932578885,3.17610626025436,5.997323905002727,1.0856267924202836,0.05691569883127798,3.3855430565931104,100,12654.939398169518,14986.95654296875
scene0056_00,100,2,0.0034660687670111656,0.005322655662894249,0.011771269142627716,0.1693501198117806,0.14875251504207943,0.3556330658176646,3.175122875472039,6.079865311485719,1.069599446085429,0.05756133961492152,3.387916346220654,100,12654.939398169518,14986.95654296875
scene0056_00,100,4,0.0002714708389248699,0.0005098507972434163,0.0006898641004227102,0.16990042897554186,0.14944974501871403,0.35603487378250903,3.175593393659724,6.1023152455443785,1.0672155411911046,0.05769203333982087,3.3883489504662023,100,12654.939398169518,14986.95654296875
scene0056_00,100,8,0.00014814999303780496,0.0002728309773374349,0.00041989359306171536,0.1706933208660795,0.1503933618626861,0.3566735351629142,3.1781740143828467,6.135651854608326,1.0647111310203516,0.05791773780064245,3.3887260551196055,100,12654.939398169518,14986.95654296875
scene0056_00,100,16,6.932005635462701e-05,0.00012447478366084397,0.00020113131904508919,0.17172519312086854,0.15152003244456405,0.35756726540371603,3.1839682697392937,6.179148460523763,1.0628777927068052,0.05822155850858121,3.388756800051172,100,12654.939398169518,14986.95654296875
scene0056_00,200,1,1.9742431640625,2.3342936038970947,2.3693699836730957,0.1740757727812014,0.15199054204847923,0.4121408347933326,3.3019567581356184,7.405194562070169,0.7490577149025472,0.040689969081311624,3.388285315263487,200,44055.71928014979,23959.8974609375
scene0056_00,200,2,0.0037574502639472485,0.006103792693465948,0.01586076058447361,0.1782485490979847,0.15618882185605007,0.4180397341991753,3.3069033766858102,7.529106497420528,0.7461516706623693,0.04068229316094771,3.3912675281100566,200,44055.71928014979,23959.8974609375
scene0056_00,200,4,0.00028469503740780056,0.0005455956561490893,0.0007199191022664309,0.17870879851726718,0.15675152328224423,0.418700023520278,3.308584026129174,7.542225738733005,0.7457338068333819,0.040696746043492465,3.391774323327322,200,44055.71928014979,23959.8974609375
scene0056_00,200,8,0.00015625142259523273,0.000309463357552886,0.0004175631911493838,0.1794038113486708,0.15755176574064791,0.4197844946678262,3.313079829673739,7.560205026706419,0.7456404555273605,0.04074652804378989,3.392223394245281,200,44055.71928014979,23959.8974609375
scene0056_00,200,16,7.358353468589485e-05,0.00013790145749226213,0.00018160323088523,0.18034647728877404,0.1585623214358615,0.4215257017301242,3.3217279420556935,7.574756336564714,0.7460822089187857,0.04083345296886913,3.392280291354465,200,44055.71928014979,23959.8974609375
scene0056_00,500,1,1.967237949371338,2.324845314025879,2.366676092147827,0.18890466245611331,0.16575658031720444,0.46560243576141214,3.351511672478808,6.983969213864666,0.4892868295680136,0.030455719282335206,3.3963056720346443,500,259813.8977480121,50877.36328125
scene0056_00,500,2,0.004958335310220718,0.007740743923932314,0.017610745504498482,0.190443278113912,0.1672903678005628,0.46633358018008647,3.36496694287705,7.175265578226562,0.4872861056039293,0.030257212801881903,3.3999486274107062,500,259813.8977480121,50877.36328125
scene0056_00,500,4,0.00030265154782682657,0.0005213422700762749,0.0008707687957212329,0.19037779186014633,0.16728961356977054,0.46630776505376187,3.368216882373052,7.182892365425057,0.48717566113139843,0.030253850486056787,3.400644367568056,500,259813.8977480121,50877.36328125
scene0056_00,500,8,0.0001603363052709028,0.00028975398163311183,0.00048127988702617586,0.19043815929485197,0.16740195249742665,0.46662042710116736,3.37437363585855,7.190643466567706,0.48720924566649826,0.03026759185896361,3.4013304301484917,500,259813.8977480121,50877.36328125
scene0056_00,500,16,7.221085979836062e-05,0.00013228529132902622,0.00019018289458472282,0.19074797824489007,0.16771536203180826,0.46778029696721135,3.3846951520450164,7.191172925198041,0.4874721891912715,0.030305826930496035,3.401680453519307,500,259813.8977480121,50877.36328125
scene0071_00,25,1,1.8867220878601074,2.0743722915649414,2.088369846343994,0.07702405154331704,0.06569865515927147,0.15978776993542254,4.978281195081899,8.188782494879455,1.7610168332718115,0.08012807463804196,3.1695753321984657,25,1401.2785661034286,8261.50146484375
scene0071_00,25,2,0.006345689296722412,0.014383099041879177,0.015624950639903545,0.08002833098067218,0.06739307419188116,0.1835907697970094,5.050856317541998,8.089733602245895,1.7199857612183915,0.08012638075648919,3.191868470894191,25,1401.2785661034286,8261.50146484375
scene0071_00,25,4,0.00047776964493095875,0.0011813007295131683,0.0014955592341721058,0.08193398450650695,0.06858496664429041,0.19329007497546666,5.06355376369935,8.042344480470895,1.7069268611341688,0.08014644188460701,3.1971394760733114,25,1401.2785661034286,8261.50146484375
scene0071_00,25,8,0.0001635863445699215,0.0003910853120032698,0.0004567519936244935,0.08306950584459924,0.06923211387120558,0.20019864999422987,5.074174389083154,8.007389376825861,1.699748966586803,0.08026623657078476,3.199453138649052,25,1401.2785661034286,8261.50146484375
scene0071_00,25,16,6.533702253364027e-05,0.000124916376080364,0.00016738497652113438,0.08386902769398816,0.06960398912595137,0.2058100419549672,5.089563687640735,7.983483132667145,1.6929194201646685,0.08034710293776744,3.2009452280125474,25,1401.2785661034286,8261.50146484375
scene0071_00,50,1,1.8981393575668335,2.0904276371002197,2.0986521244049072,0.08352997658531107,0.07002897549352995,0.23737674136754972,5.281359605823355,9.157558736883571,1.0138742155045453,0.055595144048186884,3.176710056880207,50,3960.403570905328,10500.89208984375
scene0071_00,50,2,0.006108298432081938,0.012866581790149212,0.015124259516596794,0.08818976394098646,0.07310440573113355,0.2645154686185799,5.361180127484366,9.08523098922205,0.9945812869353593,0.05705370191703079,3.193239412191466,50,3960.403570905328,10500.89208984375
scene0071_00,50,4,0.0003717109502758831,0.0008536090608686209,0.0012470472138375044,0.0913220870353989,0.07518288355166544,0.27633812306424543,5.381984505016691,9.017995486129026,0.9900003423693439,0.05767305710283654,3.1988273612535782,50,3960.403570905328,10500.89208984375
scene0071_00,50,8,0.0001472518633818254,0.00035332608968019485,0.00041193561628460884,0.09230701358297189,0.07578324136719207,0.2806267388597784,5.395807804768541,9.008702404874988,0.9890073020489535,0.05781802480465861,3.200549772333965,50,3960.403570905328,10500.89208984375
scene0071_00,50,16,6.284843402681872e-05,0.0001443572691641748,0.00015262777742464095,0.0930324498762752,0.07618099295826514,0.2844518370226328,5.416558036463797,9.010128856243663,0.9880870197278142,0.05794192209292395,3.2018297646368743,50,3960.403570905328,10500.89208984375
scene0071_00,100,1,1.9020142555236816,2.0875515937805176,2.102630615234375,0.0829537584652978,0.07112497409272364,0.20793008491018408,5.403907627852209,9.272031636717596,0.7125265220755607,0.03932096072271686,3.187228499782323,100,12640.679053030908,14986.95654296875
scene0071_00,100,2,0.005889609456062317,0.013516713865101337,0.015258796513080597,0.08642029757764352,0.07329854922034962,0.2347709070259029,5.495597393454068,9.207526291383315,0.6977608447419166,0.03955860259510409,3.204293176360248,100,12640.679053030908,14986.95654296875
scene0071_00,100,4,0.00038118488737381995,0.0010034018196165562,0.0013431583065539598,0.08914908046881534,0.07475694356085891,0.24770059651089518,5.52705955350781,9.139277235857026,0.6968597569275138,0.039754140652573475,3.2106728372408377,100,12640.679053030908,14986.95654296875
scene0071_00,100,8,0.0001562377146910876,0.0003874916583299637,0.0004731911758426577,0.09004229665712869,0.07518381920408354,0.2523054849653541,5.546555863666381,9.1337543946843,0.697052478587165,0.03982394907368553,3.212742195919476,100,12640.679053030908,14986.95654296875
scene0071_00,100,16,6.581682100659236e-05,0.0001553736365167424,0.0002015372592722997,0.09073391272602224,0.07545932227124022,0.2566619158061642,5.5732771007521045,9.136167019468443,0.6972964159677975,0.03992458303288176,3.2143567326362907,100,12640.679053030908,14986.95654296875
scene0071_00,200,1,1.9055513143539429,2.0882511138916016,2.103783130645752,0.08729935000081214,0.07486723533819624,0.21735808905200588,5.585587704642122,10.167285041024218,0.5539502362973194,0.03035658840459817,3.1807476006674777,200,44022.996304091066,23959.8974609375
scene0071_00,200,2,0.006005823612213135,0.013911014422774315,0.015303418040275574,0.091380624913792,0.07736065601029074,0.24552727897694598,5.687602170588093,10.021479415450585,0.551570985908483,0.030899274609479454,3.1972412315676824,200,44022.996304091066,23959.8974609375
scene0071_00,200,4,0.00040740170516073704,0.0011425931006669998,0.0016270964406430721,0.09382457520435919,0.07863525602525605,0.2551043812560247,5.7279591881574285,9.947156733233179,0.5503444014389245,0.031021600574619945,3.203596140180258,200,44022.996304091066,23959.8974609375
scene0071_00,200,8,0.0001696800027275458,0.0004662023566197604,0.0005123965675011277,0.09476180771480038,0.07908730130133536,0.25935914552095923,5.754094598987637,9.940968266799834,0.550023085991232,0.031083907883392367,3.205963543596075,200,44022.996304091066,23959.8974609375
scene0071_00,200,16,7.314674439840019e-05,0.00019189903105143458,0.0002291119162691757,0.09553282906218598,0.07941010024636584,0.26347636594647356,5.788999450151441,9.943820066348962,0.5497687163474105,0.031170984648422956,3.2078853802031295,200,44022.996304091066,23959.8974609375
scene0071_00,500,1,1.913789987564087,2.083547592163086,2.114145278930664,0.09419646030939903,0.08218710816749276,0.22781209283072304,6.775395413582654,11.11455495517364,0.47250704328694826,0.02739533613098907,3.2357753917083945,500,259504.012492951,50877.36328125
scene0071_00,500,2,0.006375825963914394,0.01438940316438675,0.01631229929625988,0.09724560492673374,0.08401078684786029,0.2434733391522708,6.759222325360919,10.977599588437984,0.47540897514551833,0.027586364527868935,3.2410305498204712,500,259504.012492951,50877.36328125
scene0071_00,500,4,0.0005253682029433548,0.0012895697727799416,0.002057846402749419,0.09855081522852267,0.08471072866420515,0.25033162629370603,6.793828088984787,10.983162296075252,0.4764489741097565,0.027690755734375804,3.2444267946221212,500,259504.012492951,50877.36328125
scene0071_00,500,8,0.00021474904497154057,0.0005655525019392371,0.0006857904372736812,0.09944541068891435,0.08521335288354975,0.2552918046946315,6.829006643729728,10.993907931948266,0.47713184442319,0.027778786309763857,3.2467558350721824,500,259504.012492951,50877.36328125
scene0071_00,500,16,8.80732259247452e-05,0.00025106442626565695,0.0002938763936981559,0.10026301134400782,0.08563798770900956,0.26013003912834326,6.880543526307975,11.021835762919872,0.4778094530377747,0.027877137265844627,3.249002163853927,500,259504.012492951,50877.36328125
scene0084_01,25,1,1.8568034172058105,2.2295873165130615,2.310588836669922,0.05891735481911628,0.05485783696612361,0.09413619362321933,1.1561166472780973,2.235461709520557,1.0467465164622511,0.05147125177134362,2.142905936951248,25,1401.1019188910723,8261.50146484375
scene0084_01,25,2,0.0018589311512187123,0.004351015202701092,0.004900359082967043,0.058845558083693315,0.05505529563972034,0.09489887162507087,1.2028880627195795,2.4574178165632334,1.06674446763088,0.05073848421123403,2.1436852787150174,25,1401.1019188910723,8261.50146484375
scene0084_01,25,4,0.00020202409359626472,0.0004721377044916153,0.0004926573019474745,0.05880269711439402,0.05505649589415887,0.09508613565837684,1.2184622951915378,2.5253208465833343,1.0700363847336662,0.05058787769128562,2.1438705612367643,25,1401.1019188910723,8261.50146484375
scene0084_01,25,8,0.00010899335029534996,0.00024772732285782695,0.0003210563154425472,0.05878128865048661,0.055084814611335194,0.09530581050575657,1.241289614856249,2.610905987337198,1.0744020778785244,0.05041678649828191,2.144017127468175,25,1401.1019188910723,8261.50146484375
scene0084_01,25,16,5.052832420915365e-05,0.00011223072215216234,0.00017952799680642784,0.058803085553997124,0.055153530641974896,0.09548847221685858,1.2686916939921924,2.6988902433369146,1.0793169529074718,0.050246470279976974,2.1440969381889485,25,1401.1019188910723,8261.50146484375
scene0084_01,50,1,1.876802921295166,2.2946934700012207,2.3343663215637207,0.06125900686722777,0.05593739830661848,0.10531667596672951,1.590367903235795,3.367068155000047,0.8921914320786628,0.0438731094136538,2.0885235207864077,50,3956.125244963914,10500.89208984375
scene0084_01,50,2,0.0016094048041850328,0.002649304922670126,0.0030177184380590916,0.061435663261406974,0.05611106664837106,0.1062021734065844,1.6897837025638696,3.5311442297209292,0.9021379768329312,0.0435540343022799,2.0883805998091027,50,3956.125244963914,10500.89208984375
scene0084_01,50,4,0.0002083405270241201,0.00039626474608667195,0.00044576075742952526,0.06148465847242497,0.05615958427545377,0.10634368527794023,1.721092034802432,3.5817495138358426,0.905696294708191,0.04349335050612414,2.0884076476030904,50,3956.125244963914,10500.89208984375
scene0084_01,50,8,0.00011664726480375975,0.00024072855012491345,0.000261662615230307,0.061614342516683886,0.05629366129857798,0.10658927895253435,1.7631579210023505,3.6482661930264606,0.9109960211076255,0.04346009217421227,2.088407745121066,50,3956.125244963914,10500.89208984375
scene0084_01,50,16,5.395262996898964e-05,0.00012529197556432337,0.00012983685883227736,0.06182956757697276,0.05652283982074453,0.1069459544324811,1.8086739131558978,3.715741370798712,0.9175377433033299,0.04347232134220917,2.088381772750865,50,3956.125244963914,10500.89208984375
scene0084_01,100,1,1.8752315044403076,2.296008348464966,2.3377792835235596,0.06000517637517905,0.055461753502716045,0.10433263728913349,1.3908646664652746,2.8330754043742763,0.7290417404694107,0.03430221598919653,2.0963177166267446,100,12635.683723725379,14986.95654296875
scene0084_01,100,2,0.0021537092979997396,0.0034423198085278273,0.004295126534998417,0.06067920955394283,0.056065502129212526,0.10566236851081083,1.5041573155768264,2.8825741356201267,0.7273755236374744,0.03406215736131734,2.096100831417479,100,12635.683723725379,14986.95654296875
scene0084_01,100,4,0.0001883464865386486,0.0003541747573763132,0.0004476088797673583,0.06077219032452133,0.056149634238493354,0.10570909841645448,1.5286179357833027,2.897403890179545,0.7275878443184515,0.034047768086059006,2.0961372560899787,100,12635.683723725379,14986.95654296875
scene0084_01,100,8,0.00010565682896412909,0.00020651065278798342,0.00033518049167469144,0.060968066119484306,0.056333875042363514,0.10577680196373955,1.5621182203535202,2.9372758513925867,0.7282745965171284,0.034067513077620196,2.0961481258511943,100,12635.683723725379,14986.95654296875
scene0084_01,100,16,4.896446262137033e-05,0.00010727103654062375,0.0002097526448778808,0.06125354959739181,0.056610179563568445,0.10579979054571985,1.598920477282032,2.998847614513327,0.7293937521868442,0.03413311716084229,2.0961350442365334,100,12635.683723725379,14986.95654296875
scene0084_01,200,1,1.8759820461273193,2.2937629222869873,2.3500471115112305,0.05913577198938213,0.054860318049102616,0.10834987528527588,1.280807654524684,2.80250914783906,0.5422934445314519,0.027274867294739265,2.0900269221921017,200,44009.10583604127,23959.8974609375
scene0084_01,200,2,0.003003839636221528,0.004950708243995905,0.007105969823896885,0.06022225368298365,0.05580898595130937,0.11109440336903036,1.4062718996389298,3.0690183899855046,0.5371018215748097,0.027107512852447568,2.090898420997601,200,44009.10583604127,23959.8974609375
scene0084_01,200,4,0.00021630692936014384,0.0004711661604233086,0.0006428908091038465,0.0603691086134209,0.05593021430326822,0.11236432277884156,1.4428192789267944,3.1506500923220497,0.5365740065941736,0.02706684677015097,2.0911432759647557,200,44009.10583604127,23959.8974609375
scene0084_01,200,8,0.00010173578630201519,0.0002598306746222079,0.0003643702657427639,0.06054524467370141,0.05608733635865343,0.11367713637453956,1.4745700867367828,3.217084789218897,0.5363076888139647,0.027054430226654366,2.0913301294548807,200,44009.10583604127,23959.8974609375
scene0084_01,200,16,4.6521159674739465e-05,0.00012711761519312859,0.0002191193780163303,0.06079802269920597,0.05632463257480458,0.11548610115258086,1.51026155851219,3.28644380859697,0.536210985317239,0.027065447826511622,2.091465022826188,200,44009.10583604127,23959.8974609375
scene0084_01,500,1,1.8762621879577637,2.298086643218994,2.360205888748169,0.05959626917418905,0.05515265289491714,0.1259147036056212,1.427433560388111,3.4580234768330387,0.42381064850033806,0.020408204614701445,2.0834025333332793,500,259718.56003301218,50877.36328125
scene0084_01,500,2,0.004515971057116985,0.008754059672355652,0.011793059296905994,0.06078198233969407,0.0561349880628956,0.12839341116247685,1.5916691491489923,3.537547581128492,0.42191500550814315,0.02042859998191902,2.086385251632674,500,259718.56003301218,50877.36328125
scene0084_01,500,4,0.0002832190948538482,0.0006624209345318377,0.0009959667222574353,0.06096621533001452,0.056285736374235146,0.12869663924356983,1.6376104654698111,3.5727649716864156,0.42179655156566936,0.020429974480938605,2.086913805652467,500,259718.56003301218,50877.36328125
scene0084_01,500,8,0.0001240246056113392,0.00033051084028556943,0.0004830159596167505,0.06116654605392109,0.05646442668836668,0.12882228815133187,1.6749302619423172,3.598831954217734,0.4219118357853693,0.020437535522250326,2.0872761672829143,500,259718.56003301218,50877.36328125
scene0084_01,500,16,5.609603249467909e-05,0.00017206020129378885,0.00026548010646365583,0.06144584451233355,0.056727680807511206,0.12889422238405923,1.7143677130793205,3.627943157563411,0.42208101773069834,0.02045384296254768,2.0875519091429213,500,259718.56003301218,50877.36328125
scene0096_00,25,1,1.878523826599121,2.0568251609802246,2.060908555984497,0.07115788933781421,0.062218418876069735,0.132957720614357,2.573396450916929,4.89549980203477,1.719878385388263,0.06691206074556481,2.197076444889213,25,1403.309506829828,8261.50146484375
scene0096_00,25,2,0.0031722818966954947,0.00601462135091424,0.006937557365745306,0.07237269978523317,0.06299262579327766,0.1401766170178658,2.408995610719824,4.678719317560183,1.6869552477807368,0.06721856234246865,2.199440416833786,25,1403.309506829828,8261.50146484375
scene0096_00,25,4,0.0002536879910621792,0.0004569025186356157,0.0005138324340805411,0.07261970423861339,0.06314745525623368,0.14125958224724455,2.370765540786291,4.658108642236624,1.6844960229628576,0.06733229136652734,2.199966978568448,25,1403.309506829828,8261.50146484375
scene0096_00,25,8,0.00013187497097533196,0.00023173649969976395,0.00026982641429640353,0.07290538047236883,0.0633368634933556,0.14243940096500066,2.3227595853216996,4.639341034286181,1.682370272912557,0.0674914267893071,2.2006562741042197,25,1403.309506829828,8261.50146484375
scene0096_00,25,16,5.914623761782423e-05,0.00010982245294144377,0.00011322016507619992,0.07310693963100097,0.0634607149820577,0.14337132778953288,2.271544774544632,4.625563167499075,1.6805323977166766,0.06762746345130242,2.2013991539390383,25,1403.309506829828,8261.50146484375
scene0096_00,50,1,1.8753968477249146,2.046572685241699,2.0668532848358154,0.07357720120518997,0.06147149684604803,0.22087152828942863,2.334073964481051,5.346856248575836,1.111370385499284,0.05159852529080217,2.2096926902291436,50,3958.1639021635056,10500.89208984375
scene0096_00,50,2,0.0029076996725052595,0.005744420923292637,0.008574696257710457,0.07337864139352124,0.06176033518639388,0.21342029089895756,2.1569071605411936,4.987686929251767,1.1089441823823105,0.051050125521630255,2.212882763903311,50,3958.1639021635056,10500.89208984375
scene0096_00,50,4,0.00026131366030313075,0.0005084332660771906,0.0006461731973104179,0.07346743018880378,0.06192565843170227,0.21222007140582538,2.1196205638141006,4.943239777289191,1.1117675158793368,0.05107545049209188,2.213487435284713,50,3958.1639021635056,10500.89208984375
scene0096_00,50,8,0.00013864014181308448,0.0002717388852033764,0.00034785433672368526,0.07361088834234004,0.06215438484624911,0.21091003782992937,2.0713603398867195,4.893455481337475,1.1154889875451348,0.05114325353245727,2.2142236833061832,50,3958.1639021635056,10500.89208984375
scene0096_00,50,16,6.279453373281285e-05,0.00013119360664859414,0.00021778095106128603,0.0737512821460074,0.06236868455933739,0.20974810403542382,2.01764211848961,4.844846638863273,1.119866688965636,0.051245735463013926,2.214949732862845,50,3958.1639021635056,10500.89208984375
scene0096_00,100,1,1.879152774810791,2.0492613315582275,2.0698628425598145,0.07166860238022264,0.061869182573269316,0.24473021608902681,2.2823260208556673,4.957990464788391,0.7950524070447246,0.033988432359616426,2.197462623112327,100,12662.962906993926,14986.95654296875
scene0096_00,100,2,0.003079039976000786,0.005712191108614206,0.008482247591018677,0.07133824163717482,0.0612466564518628,0.24530445156989236,2.1672700792870105,4.7446222778764815,0.8002261788011675,0.033702786683403575,2.199602253977232,100,12662.962906993926,14986.95654296875
scene0096_00,100,4,0.0002899504906963557,0.0005421455716714263,0.000757955014705658,0.07143478880844124,0.06125855794075161,0.2457873743420465,2.133320651734647,4.722025484340016,0.8020507828017027,0.03371641070580957,2.2002168570770952,100,12662.962906993926,14986.95654296875
scene0096_00,100,8,0.00014399632345885038,0.00026894669281318784,0.00035577607923187315,0.07158935658138232,0.06132256211790404,0.24635835525211686,2.093860323840247,4.703152546377676,0.8046355479291039,0.03374995161521327,2.201001402204532,100,12662.962906993926,14986.95654296875
scene0096_00,100,16,6.085316272219643e-05,0.00012501819583121687,0.00013461067283060402,0.07173743296285565,0.06137712149635096,0.2470870480513052,2.051159424931269,4.689187009767314,0.807941703159398,0.033802964032324606,2.201798251581134,100,12662.962906993926,14986.95654296875
scene0096_00,200,1,1.8788254261016846,2.0529654026031494,2.069181203842163,0.0734348980516072,0.06366024517683645,0.279044317536137,2.268739393416931,5.219997639565177,0.5648455160884921,0.02579654838368974,2.189016738797908,200,44061.004641931504,23959.8974609375
scene0096_00,200,2,0.003369253361597657,0.006579319015145302,0.008844347670674324,0.07260432979747322,0.06279803947435113,0.26981483707481907,2.1891029154188923,4.910745563298814,0.5670559606393821,0.025353428943865167,2.1920014114525617,200,44061.004641931504,23959.8974609375
scene0096_00,200,4,0.0003044994082301855,0.0005726166418753564,0.000839388114400208,0.07261428836838944,0.06277047343648345,0.26843736036556853,2.1579442458655387,4.875748050312883,0.5689779445805792,0.025330684559404255,2.1926354196705486,200,44061.004641931504,23959.8974609375
scene0096_00,200,8,0.00015148585953284055,0.00029495073249563575,0.00039158493746072054,0.0726823399335593,0.06280167097567499,0.26699013814000144,2.123065688509754,4.845130346163805,0.5713113569339633,0.02533243663519872,2.1934455633697474,200,44061.004641931504,23959.8974609375
scene0096_00,200,16,6.424655293812975e-05,0.00013137275527697057,0.0001732878154143691,0.07276451738933293,0.06284542174147192,0.265738018709653,2.08615179242008,4.8199257292407145,0.5738070790464271,0.025364421885686824,2.194329343710802,200,44061.004641931504,23959.8974609375
scene0096_00,500,1,1.8748481273651123,2.0511696338653564,2.073631763458252,0.07763491227221242,0.06801362666914275,0.3027565903103071,2.020618566752556,5.617712429971512,0.4268471334692404,0.01942599899390799,2.1903337155056364,500,260605.60654103756,50877.36328125
scene0096_00,500,2,0.004764057695865631,0.008783146739006042,0.13201819360256195,0.07704288729863053,0.06745672989364772,0.3023091038536748,1.8665035891902513,5.239031813349886,0.42170202212192365,0.019038970865071062,2.1933779137991896,500,260605.60654103756,50877.36328125
scene0096_00,500,4,0.00035939220106229186,0.0006801648996770382,0.004773139487951994,0.07703732129429534,0.0674283731870208,0.30156696788478987,1.8221235555968116,5.185209391064425,0.42000028802728534,0.018933384300258756,2.1943026588679797,500,260605.60654103756,50877.36328125
scene0096_00,500,8,0.0001831985282478854,0.0003699421649798751,0.0017250555101782084,0.07712969637246242,0.06752471833924703,0.30095797362358634,1.7911724022144766,5.159467069353419,0.4204032930832242,0.01891607569291693,2.195254124171491,500,260605.60654103756,50877.36328125
scene0096_00,500,16,7.727208867436275e-05,0.000163328368216753,0.000532236008439213,0.07725351664813103,0.06767111701455829,0.3003574009755243,1.7595954652658643,5.1366440305240175,0.4208960063225596,0.01891821065733509,2.196423248096535,500,260605.60654103756,50877.36328125
scene0109_00,25,1,1.8576202392578125,2.0701208114624023,2.159280300140381,0.0448589001197513,0.040483746254169055,0.07628868338763121,2.591359569025753,4.789542321266254,1.7097449459652536,0.04771225372493184,1.961855282204457,25,1401.028506923467,8261.50146484375
scene0109_00,25,2,0.004151688423007727,0.009368926286697388,0.011797773651778698,0.043097213161121875,0.038431340271940694,0.07442988312897335,2.5005936592626985,4.3534772602626335,1.669363801835706,0.04647460499754674,1.9708497951645165,25,1401.028506923467,8261.50146484375
scene0109_00,25,4,0.00032642646692693233,0.0006960712489672005,0.0007499340572394431,0.043286623874322215,0.03853604411461617,0.07489347570948528,2.4795710961789768,4.2383132787643225,1.6652566170861622,0.04662150352755546,1.9717306970562123,25,1401.028506923467,8261.50146484375
scene0109_00,25,8,0.00018356718646828085,0.0003853571251966059,0.00047330677625723183,0.04367580600200253,0.03884882369587216,0.07548482926260208,2.4557856704838286,4.0954636721577184,1.6602244266943993,0.046902687340018144,1.9726647103672905,25,1401.028506923467,8261.50146484375
scene0109_00,25,16,9.260994556825608e-05,0.00019377312855795026,0.00027474743546918035,0.04428468569243575,0.03941345877345625,0.07683854291465636,2.434764099623248,3.9577207221896997,1.6560309467779408,0.04731251713638346,1.9733532286147881,25,1401.028506923467,8261.50146484375
scene0109_00,50,1,1.8554506301879883,2.0827789306640625,2.1498169898986816,0.04747482499519402,0.04214376245510697,0.10935185156054776,2.7427521631231695,5.71240820773424,1.150285236590145,0.03802046239837836,1.9558368995039426,50,3950.0307799316943,10500.89208984375
scene0109_00,50,2,0.004342482890933752,0.011148177087306976,0.01245658379048109,0.04607136434718622,0.04052919313724709,0.10639261969454318,2.5966126774279292,5.49024017134625,1.0981019749489402,0.03862805645365621,1.9660005550916222,50,3950.0307799316943,10500.89208984375
scene0109_00,50,4,0.00033128331415355206,0.0006761603290215135,0.0008220114395953715,0.046334452303349455,0.04071279659471238,0.10683999963611483,2.5635065206538856,5.443247918628426,1.0919432788581875,0.03886612544680965,1.9670711855310485,50,3950.0307799316943,10500.89208984375
scene0109_00,50,8,0.0001889604318421334,0.0003709952288772911,0.000518153770826757,0.046813883564326364,0.041101635235494545,0.10760838618235889,2.5236062460398716,5.38343321160429,1.0843490743542512,0.039263386517134784,1.9682647823136377,50,3950.0307799316943,10500.89208984375
scene0109_00,50,16,9.247757407138124e-05,0.00017624534666538239,0.0002765436365734786,0.04751190857282175,0.041720742977514984,0.10878673222575579,2.4862917809304137,5.320851528948288,1.0770975897140158,0.03977446918713673,1.969178971461617,50,3950.0307799316943,10500.89208984375
scene0109_00,100,1,1.8535572290420532,2.0767176151275635,2.1479642391204834,0.050579478053429446,0.044097815286998666,0.13137659348766212,2.868599150976651,5.71460495620984,0.7758704430379721,0.026624518581348573,1.9839733502162789,100,12624.569664243609,14986.95654296875
scene0109_00,100,2,0.00439893314614892,0.01243891566991806,0.020046334713697433,0.04953026093167229,0.04258494374012905,0.12234928005090419,2.663618281454106,5.34157945719348,0.7555323354048037,0.026705847695811816,1.997152107905422,100,12624.569664243609,14986.95654296875
